title,umap_x,umap_y,sentiment_score,media_name
"‘Horrifying’: Dozens reported killed in Israeli attacks on camps, schools",8.748839,9.597245,2.0,aljazeera.com
Dire conditions at al-Shifa Hospital revealed during Gaza pause,10.2366905,10.488356,2.0,aljazeera.com
‘The blood was everywhere’: Inside Israel’s Flour Massacre in Gaza,7.8557334,6.957854,8.0,aljazeera.com
World condemns Israel’s war on Gaza as it marches for Palestine,9.059219,6.501295,5.0,aljazeera.com
At least 15 killed in Israeli attack on central Gaza refugee camps,8.38461,9.924928,3.0,aljazeera.com
Palestinian activist Ahed Tamimi freed under Israel-Hamas truce,12.716418,8.746273,5.0,aljazeera.com
US activists join forces to amplify calls for Gaza ceasefire,8.520379,5.094467,0.0,aljazeera.com
"No, the UNGA resolution on Palestine was not a win",8.957845,4.809205,5.0,aljazeera.com
Israel is creating a ‘buffer zone’ around Gaza,7.8646727,7.625193,7.0,aljazeera.com
"UN chief condemns killings of civilians as Gaza death toll passes 25,000",8.561547,9.138471,0.0,aljazeera.com
"The olive tree, symbol of Palestine and mute victim of Israel’s war on Gaza",7.971818,6.8913884,0.0,aljazeera.com
At least six killed in Israeli attacks on occupied West Bank’s Tubas region,8.537224,11.381471,5.0,aljazeera.com
Lebanon’s Hezbollah fires ‘dozens of rockets’ at Israeli positions,4.138732,8.545469,8.0,aljazeera.com
"Is­rael’s war on Gaza: List of key events, day 161",7.5171394,6.6150007,8.0,aljazeera.com
Yemen’s Houthis claim joint raid on Israeli ships with Iraqi militia,5.1511617,7.471328,8.0,aljazeera.com
The Israelis who want a ceasefire in their country’s war on Gaza,8.212166,5.3224015,5.0,aljazeera.com
Will Israel actually allow much-needed aid into Gaza?,8.375437,7.4839816,3.0,aljazeera.com
Analysis: Why extending the Israel-Hamas truce won’t be easy,8.288511,4.3531833,5.0,aljazeera.com
Family demands independent probe into killing of US activist in West Bank,8.370405,11.213314,0.0,aljazeera.com
Israel cannot carry out ‘collective punishment’ of people in Gaza: Lavrov,8.58603,7.0113673,5.0,aljazeera.com
"Israel’s war on Hamas: List of key events, day 26",9.209869,7.395348,8.0,aljazeera.com
"Who was Hassan Nasrallah, Hezbollah leader killed in Israeli strike?",4.1697536,9.123259,8.0,aljazeera.com
‘No life here’: Israeli army withdraws from Gaza’s al-Shifa Hospital,10.254956,10.429443,5.0,aljazeera.com
US issues more sanctions over Israeli ‘settler violence’ in West Bank,7.7087073,11.617144,5.0,aljazeera.com
Woman buried under Gaza rubble calls for help after Israeli attack,10.149537,9.786271,0.0,aljazeera.com
Photos: ‘Hell on Earth’ as Israel strikes hit Deir el-Balah in Gaza,8.442019,8.023245,5.0,aljazeera.com
"Israeli air raid hits residence, kills at least seven in Gaza’s Rafah",6.935524,8.765823,5.0,aljazeera.com
Israel’s toxic legacy: Bombing southern Lebanon with white phosphorus,4.4967756,8.215047,5.0,aljazeera.com
The moment Gaza ceasefire resolution passes at UN Security Council,8.760407,4.674935,5.0,aljazeera.com
Hamas video shows elderly Israeli captives pleading for release,11.563758,9.41837,5.0,aljazeera.com
White House warned of risk of Israeli war crimes days after Oct 7: Report,10.009263,5.776975,5.0,aljazeera.com
UK complaint alleges politicians’ complicity in Israeli ‘war crimes’,10.047419,5.7873583,5.0,aljazeera.com
It is time the US considers Hamas’s survival in Gaza,9.164783,7.3767743,5.0,aljazeera.com
UN rights body demands Israel be held accountable for possible ‘war crimes’,10.001524,5.673028,5.0,aljazeera.com
Photos: Palestinians in Gaza prepare for Eid amid death and destruction,9.528671,9.126022,3.0,aljazeera.com
European countries recognition of Palestine: too little too late?,8.965993,6.1928773,5.0,aljazeera.com
"Hamas releases 13 Israeli, four Thai captives after hours-long delay",12.404484,8.756978,5.0,aljazeera.com
Who are the Israeli refuseniks picking jail over the Gaza war?,11.593625,7.0654564,5.0,aljazeera.com
Israeli forces kill three Palestinians in raid on West Bank’s Jenin,8.605263,11.386158,5.0,aljazeera.com
Israel seeks new date for cancelled US meeting on Rafah offensive plans,6.4100475,8.159631,5.0,aljazeera.com
‘We are dying here’: Terror in Gaza amid Israeli communications blackouts,8.236434,7.6996417,0.0,aljazeera.com
‘Defies logic’: The makings of Joe Biden’s ‘blank cheque’ to Israel,6.851963,4.8291545,5.0,aljazeera.com
‘Massacre’ as Israel steps up Gaza bombardment for Christmas,7.6471605,6.457917,7.0,aljazeera.com
Israeli soldiers raise flag and sing anthem on Gaza beach,7.6094356,7.654563,8.0,aljazeera.com
"Thousands of Israelis march through Jerusalem, some attacking Palestinians",11.381077,5.493078,3.0,aljazeera.com
"‘Silence the guns,’ says UN Chief in speech marking 6 months of war on Gaza",8.3024845,5.627904,5.0,aljazeera.com
What the Ismail Haniyeh assassination means for Gaza ceasefire talks,11.997625,7.72333,5.0,aljazeera.com
War of words as Erdogan says Turkey could intervene in Israel’s war on Gaza,9.768074,6.2578793,7.0,aljazeera.com
"Is­rael’s war on Gaza: List of key events, day 169",7.5330644,6.625568,7.0,aljazeera.com
‘The war is not over’: Israel blocks Palestinians’ return to northern Gaza,8.390163,6.890587,7.0,aljazeera.com
Israel-Gaza war: Does the West have the power to stop Israel?,8.04637,6.449023,5.0,aljazeera.com
‘Why bomb schools?’ Gaza families have no safe space amid Israeli attacks,8.995053,9.338991,0.0,aljazeera.com
Aid headed into Gaza after Israel-Hamas seal first deal since truce ended,8.441154,5.272556,5.0,aljazeera.com
Wikipedia war: Fierce row erupts over Israel’s deadly Nuseirat assault,6.19288,6.8570557,5.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 123",7.5313277,6.634795,10.0,aljazeera.com
No safe place for Palestinians in Gaza as Israel widens offensive,8.488962,8.513744,3.0,aljazeera.com
"‘Just stop the war,’ al-Shifa doctor says on the situation in Gaza",10.244356,10.422044,0.0,aljazeera.com
Analysis: Can the next UN vote stop Israel’s war on Gaza?,8.8433895,4.8074703,5.0,aljazeera.com
How Israel is weaponising arbitrary arrests of Palestinians,11.501138,6.899939,3.0,aljazeera.com
Israel accused of using starvation as a weapon of war in Gaza,8.579181,7.2629614,5.0,aljazeera.com
"Israel will be the ‘ultimate loser’ in war with Hezbollah, Iran says",3.90936,7.7552633,8.0,aljazeera.com
Israel orders 1.1 million people in Gaza to move south: What to know,7.606785,8.442846,8.0,aljazeera.com
Canadian PM tells Israel to end ‘killing of babies’,10.590266,9.037979,0.0,aljazeera.com
Israel’s Mossad says helped Brazilian police foil alleged Hezbollah attack,3.6899495,8.250978,7.0,aljazeera.com
What comes next for Hezbollah after Israel’s assassination of Nasrallah?,3.9686425,8.91346,8.0,aljazeera.com
Hamas armed wing fires barrage of rockets at Tel Aviv from Gaza,6.4535913,8.507576,10.0,aljazeera.com
UN demands Israel end occupation of Palestine: How did your country vote?,9.02142,4.811171,0.0,aljazeera.com
US lawmakers slam ICC prosecutor’s Israel arrest warrant requests,11.350617,4.084034,5.0,aljazeera.com
Does the US run the risk of complicity in war crimes in Gaza?,9.57298,5.9733133,5.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 97",7.5966754,6.623366,8.0,aljazeera.com
"Hamas releases 11 more captives from Gaza, Israeli army says",12.51824,9.067917,5.0,aljazeera.com
‘The Night Won’t End’: Biden’s War on Gaza,7.2700496,5.13324,8.0,aljazeera.com
Why are Gaza’s hospitals under relentless Israeli attack?,9.7990055,10.379184,2.0,aljazeera.com
Palestinians fear Israeli violence in Jerusalem during Ramadan,9.620669,7.1216106,2.0,aljazeera.com
Displaced cook uses donations to feed 50 Palestinian families,8.689992,7.980069,0.0,aljazeera.com
Israeli air attack on residential home in Rafah kills four Palestinians,6.867754,8.698444,3.0,aljazeera.com
"Life of defiance: Ismail Haniyeh, Hamas political boss, killed",11.99829,7.7970977,10.0,aljazeera.com
‘Solidarity with Palestine’: British protesters defy threats to hit streets,11.398502,5.732825,5.0,aljazeera.com
‘Famine is setting in’: ICJ orders Israel to ensure Gaza aid,9.947826,5.058517,0.0,aljazeera.com
Michigan community remembers American killed in Lebanon by Israeli strike,4.776239,8.589115,0.0,aljazeera.com
Which countries are still funding UNRWA amid Israel’s war on Gaza?,9.051445,4.42351,5.0,aljazeera.com
What are the implications of the UN Security Council Gaza ceasefire motion?,8.727502,4.6873107,5.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 151",7.555342,6.6268244,10.0,aljazeera.com
"Israeli forces launch deadly West Bank raids, pound Gaza ahead of UN vote",8.021561,11.1840725,8.0,aljazeera.com
Global pro-Palestinian protests call for Gaza ceasefire,8.323243,5.112423,5.0,aljazeera.com
Can Iran restore deterrence against Israel while avoiding an all-out war?,5.280603,6.2274175,5.0,aljazeera.com
"ICJ finds Israel occupation of Palestinian territories illegal, must end",10.003762,4.9882464,5.0,aljazeera.com
What does the Israel-Hamas deal mean for Gaza?,9.206114,5.863703,5.0,aljazeera.com
Aid worker deaths soared after Israel launched latest war on Gaza: UN,8.540272,9.387189,0.0,aljazeera.com
Released Palestinians recount harsh conditions in Israeli prisons,11.64955,7.0508223,0.0,aljazeera.com
British FM ‘worried’ Israel may have breached international law in Gaza,8.7847805,6.356356,5.0,aljazeera.com
At least seven injured as Israeli tank ‘accidentally’ hits Egyptian border,7.7072244,8.33253,5.0,aljazeera.com
What would it take for an even longer ceasefire in Gaza?,8.322636,4.9378424,5.0,aljazeera.com
Critics reject Israeli claim al-Shifa Hospital used as Hamas command centre,10.340639,10.475378,5.0,aljazeera.com
Has Israel complied with ICJ order in Gaza genocide case?,10.013068,5.0046687,5.0,aljazeera.com
Palestinians flee Khan Younis as Israel steps up ground operation,7.988716,8.684234,6.0,aljazeera.com
Starvation kills an 8-year-old girl in Gaza as Israel obstructs aid,9.291437,8.670177,0.0,aljazeera.com
"Gaza is ‘most documented genocide in history,’ says Palestinian UN rep",9.877127,5.4310393,0.0,aljazeera.com
Civilians sheltering inside a Gaza school killed execution-style,8.627866,9.63124,0.0,aljazeera.com
"In Gaza, Israel aims to destroy civil order, but it is failing",8.154975,7.2699738,5.0,aljazeera.com
What trauma do children suffer in Israel’s war on Gaza?,9.594834,9.342134,0.0,aljazeera.com
More Palestinian prisoners freed as Israel-Hamas truce holds into third day,12.960855,8.711228,5.0,aljazeera.com
What you need to know about the latest attacks between Israel and Hezbollah,3.6370332,8.184605,5.0,aljazeera.com
Photos: Israel continues deadly Gaza strikes amid hopes for another truce,8.338319,8.078693,5.0,aljazeera.com
"At least three killed in south Lebanon as Israel, Hezbollah resume fighting",4.3813105,8.9252,8.0,aljazeera.com
Palestinian Authority announces a new Cabinet amid Israeli assault on Gaza,8.110064,5.8127913,5.0,aljazeera.com
Israeli strikes target central Gaza,7.8066015,8.990952,8.0,aljazeera.com
Hamas releases two American hostages from Gaza,12.484191,9.07949,5.0,aljazeera.com
How global firms are reacting to the Israel-Hamas conflict,9.347717,6.557937,5.0,aljazeera.com
Israeli forces continue Gaza bombardment as UN aid chief demands access,8.197252,8.4200325,8.0,aljazeera.com
Are Israel’s attacks on Gaza’s hospitals legal?,9.933658,10.40167,3.0,aljazeera.com
Two young Palestinians shot dead by Israeli forces in West Bank,8.697465,11.283948,3.0,aljazeera.com
"Israel drops leaflets seeking intel on captives, as Gaza attacks continue",8.192896,8.43809,7.0,aljazeera.com
"Hezbollah’s strategic calculation: Israel, Gaza and the domestic equation",3.76106,8.089942,7.0,aljazeera.com
‘Most violent night’: Massive Israeli bombardments shake Lebanon’s capital,4.500133,8.181921,10.0,aljazeera.com
Israeli demonstrators attack flour shipment bound for Gaza,7.7979183,7.837963,3.0,aljazeera.com
Video of alleged Israeli execution-style killings in Gaza,8.867225,9.432445,5.0,aljazeera.com
Israeli troops push into Gaza as war enters ‘second stage’,7.499975,7.8995166,8.0,aljazeera.com
Israel-Gaza war: What are the limits to the principle of self-defence?,8.264418,6.7918363,5.0,aljazeera.com
Hamas chief Ismail Haniyeh killed in Iran,12.036219,7.7678866,10.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 187",7.5274553,6.625019,10.0,aljazeera.com
Israeli military says it hit Hezbollah site in central Lebanon,4.0337033,8.487437,8.0,aljazeera.com
Why has UK’s Labour Party suspended two election candidates over Gaza war?,8.035344,6.081905,5.0,aljazeera.com
Hezbollah drone footage claims to show surveillance over Israel,3.958359,8.55027,8.0,aljazeera.com
West Bank human shield describes ‘100 breathless minutes’ held by Israel,7.9619145,11.20601,2.0,aljazeera.com
How do Palestinians in Gaza resist Israel’s attacks on education?,9.129246,9.332475,2.0,aljazeera.com
Are Israel’s attempts to demoralise the Palestinians backfiring?,9.445373,6.8240347,5.0,aljazeera.com
Israeli soldiers boast about looting from Gaza,8.412573,8.00153,2.0,aljazeera.com
People are getting sick because of Israel’s war on Gaza,9.369469,9.3696995,2.0,aljazeera.com
Harris says ‘now is the time’ for Gaza ceasefire deal,8.068967,5.437278,5.0,aljazeera.com
‘War crime’: Israel bombs Gaza church sheltering displaced people,8.573476,8.286318,3.0,aljazeera.com
Criticism of Israel’s war and occupation is not anti-Semitism,10.456642,5.915841,5.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 194",7.553842,6.6519523,10.0,aljazeera.com
At least four killed in Israeli attack on Gaza’s Al-Aqsa Hospital,9.011172,10.250633,5.0,aljazeera.com
"Israeli officials seize camera from US news agency, citing new media law",10.5871,8.684482,3.0,aljazeera.com
Biden visits Israel and reaffirms support for war in Gaza,6.9858813,4.9018273,8.0,aljazeera.com
Palestinians scramble for airdropped aid in Gaza,8.204898,8.411654,3.0,aljazeera.com
Israeli air strike kills 10 family members of Hamas chief Haniyeh in Gaza,7.89412,10.00316,8.0,aljazeera.com
"Israel’s war on Gaza: List of key events, day 133",7.4725037,6.6481376,10.0,aljazeera.com
Families left with memories of cousins killed by Israeli snipers,11.160081,8.889233,0.0,aljazeera.com
It is hypocritical to protest Israel but be silent on Syria and Yemen,10.844357,6.1021914,5.0,aljazeera.com
"Israeli soldier killed during ground raid in Gaza, Israel’s army says",8.482548,10.147315,8.0,aljazeera.com
Israeli bombs target Gaza’s overcrowded Rafah,6.8189664,8.500222,10.0,aljazeera.com
Explosion seen as Hamas rocket hits Tel Aviv apartment block,6.1050305,8.495591,8.0,aljazeera.com
Israel is pillaging not just Gaza’s cities but also its waters,8.08812,7.574344,3.0,aljazeera.com
Israel ‘escalates to de-escalate’ with Hezbollah,3.5585136,8.1218605,8.0,aljazeera.com
What does new coalition gov’t mean for South Africa’s support of Palestine?,10.038029,5.3334217,5.0,aljazeera.com
Israeli raid kills 22 members of Al Jazeera correspondent’s family in Gaza,7.7564387,10.4932785,0.0,aljazeera.com
"Iran warns Israel, US of ‘severe response’ in case of retaliation",5.149032,6.295485,8.0,aljazeera.com
Activists say UCLA Palestine encampment assault followed days of harassment,11.807351,6.436513,5.0,aljazeera.com
What does the UK’s partial stop on arms exports to Israel really mean?,5.2385483,5.0035076,5.0,aljazeera.com
What does the UN resolution on Gaza ceasefire mean?,8.74545,4.7242417,5.0,aljazeera.com
Lebanon-Israel border fighting picks up before Hezbollah leader’s speech,4.0001183,7.8804903,8.0,aljazeera.com
Israel says highly likely its soldiers killed American-Turkish activist,8.677407,10.879643,5.0,aljazeera.com
"Israeli forces, tanks amass at border with Gaza",7.82394,8.282646,8.0,aljazeera.com
Gaza hospital staff questioned by ICC war crimes prosecutors: Report,10.151547,10.367309,3.0,aljazeera.com
